time,signal
12.45895974,4.926215224
12.46471977,4.968520806
12.47047981,5.010826389
12.47623985,5.053131971
12.48199988,5.095437553
12.48775992,5.137743135
12.49351996,5.180048718
12.49928,5.273945959
12.50504003,5.316251542
12.51080007,5.358557124
12.51656011,5.400862706
12.52232014,5.443168289
12.52808018,5.485473871
12.53384022,5.527779454
12.53960025,5.570085035
12.54536029,5.612390618
12.55112033,5.6546962
12.55688036,5.723825638
12.5626404,5.76613122
12.56840044,5.808436803
12.57416047,5.850742385
12.57992051,5.893047967
12.58568055,5.935353549
12.59144059,5.977659132
12.59720062,6.019964714
12.60296066,6.062270296
12.6087207,6.104575878
12.61448073,6.029267712
12.62024077,6.071573295
12.62600081,6.113878877
12.63176084,6.15618446
12.63752088,6.198490042
12.64328092,6.240795624
12.64904095,6.283101207
12.65480099,6.325406788
12.66056103,6.367712371
12.66632106,6.410017953
12.6720811,6.488622784
12.67784114,6.530928366
12.68360118,6.573233949
12.68936121,6.615539531
12.69512125,6.657845113
12.70088129,6.700150695
12.70664132,6.742456278
12.71240136,6.78476186
12.7181614,6.827067442
12.72392143,6.869373025
12.72968147,6.804233005
12.73544151,6.846538588
12.74120154,6.88884417
12.74696158,6.931149752
12.75272162,6.973455335
12.75848165,7.015760917
12.76424169,7.058066499
12.77000173,7.100372081
12.77576176,7.142677663
12.7815218,7.184983246
12.78728184,7.268214192
12.79304188,7.310519775
12.79880191,7.352825357
12.80456195,7.395130939
12.81032199,7.437436522
12.81608202,7.479742104
12.82184206,7.522047687
12.8276021,7.564353268
12.83336213,7.606658851
12.83912217,7.648964433
12.84488221,7.568867275
12.85064224,7.611172857
12.85640228,7.65347844
12.86216232,7.695784022
12.86792235,7.738089604
12.87368239,7.780395187
12.87944243,7.822700768
12.88520247,7.865006351
12.8909625,7.907311933
12.89672254,7.949617515
12.90248258,8.362945172
12.90824261,8.405250754
12.91400265,8.447556337
12.91976269,8.489861919
12.92552272,8.532167502
12.93128276,8.574473084
12.9370428,8.616778666
12.94280283,8.659084248
12.94856287,8.70138983
12.95432291,8.743695413
12.96008294,8.801204565
12.96584298,8.843510147
12.97160302,8.88581573
12.97736306,8.928121312
12.98312309,8.970426895
12.98888313,9.012732476
12.99464317,9.055038059
13.0004032,9.097343641
13.00616324,9.139649223
13.01192328,9.181954806
13.01768331,9.119673586
13.02344335,9.161979168
13.02920339,9.204284751
13.03496342,9.246590333
13.04072346,9.288895916
13.0464835,9.331201497
13.05224353,9.373507079
13.05800357,9.415812662
13.06376361,9.458118244
13.06952364,9.500423826
13.07528368,9.557290992
13.08104372,9.599596574
13.08680376,9.641902156
13.09256379,9.684207739
13.09832383,9.726513321
13.10408387,9.768818904
13.1098439,9.811124486
13.11560394,9.853430068
13.12136398,9.89573565
13.12712401,9.938041232
13.13288405,9.870062508
13.13864409,9.912368091
13.14440412,9.954673673
13.15016416,9.996979255
13.1559242,10.03928484
13.16168423,10.08159042
13.16744427,10.123896
13.17320431,10.16620158
13.17896435,10.20850717
13.18472438,10.25081275
13.19048442,10.34334352
13.19624446,10.3856491
13.20200449,10.42795468
13.20776453,10.47026027
13.21352457,10.51256585
13.2192846,10.55487143
13.22504464,10.59717701
13.23080468,10.6394826
13.23656471,10.68178818
13.24232475,10.72409376
13.24808479,10.66236569
13.25384482,10.70467127
13.25960486,10.74697685
13.2653649,10.78928243
13.27112494,10.83158802
13.27688497,10.8738936
13.28264501,10.91619918
13.28840505,10.95850476
13.29416508,11.00081034
13.29992512,11.04311593
13.30568516,11.11552722
13.31144519,11.1578328
13.31720523,11.20013839
13.32296527,11.24244397
13.3287253,11.28474955
13.33448534,11.32705513
13.34024538,11.36936071
13.34600541,11.4116663
13.35176545,11.45397188
13.35752549,11.49627746
13.36328553,11.44562182
13.36904556,11.4879274
13.3748056,11.53023298
13.38056564,11.57253856
13.38632567,11.61484415
13.39208571,11.65714973
13.39784575,11.69945531
13.40360578,11.74176089
13.40936582,11.78406647
13.41512586,11.82637206
13.42088589,11.92711011
13.42664593,11.96941569
13.43240597,12.01172128
13.438166,12.05402686
13.44392604,12.09633244
13.44968608,12.13863802
13.45544611,12.1809436
13.46120615,12.22324919
13.46696619,12.26555477
13.47272623,12.30786035
13.47848626,12.23120369
13.4842463,12.27350928
13.49000634,12.31581486
13.49576637,12.35812044
13.50152641,12.40042602
13.50728645,12.44273161
13.51304648,12.48503719
13.51880652,12.52734277
13.52456656,12.56964835
13.53032659,12.61195393
13.53608663,12.68075127
13.54184667,12.72305686
13.5476067,12.76536244
13.55336674,12.80766802
13.55912678,12.8499736
13.56488682,12.89227919
13.57064685,12.93458477
13.57640689,12.97689035
13.58216693,13.01919593
13.58792696,13.06150151
13.593687,13.46278054
13.59944704,13.50508612
13.60520707,13.54739171
13.61096711,13.58969729
13.61672715,13.63200287
13.62248718,13.67430845
13.62824722,13.71661404
13.63400726,13.75891962
13.63976729,13.8012252
13.64552733,13.84353078
13.65128737,13.87919545
13.65704741,13.92150103
13.66280744,13.96380661
13.66856748,14.00611219
13.67432752,14.04841778
13.68008755,14.09072336
13.68584759,14.13302894
13.69160763,14.17533452
13.69736766,14.21764011
13.7031277,14.25994569
13.70888774,14.1930447
13.71464777,14.23535028
13.72040781,14.27765586
13.72616785,14.31996145
13.73192788,14.36226703
13.73768792,14.40457261
13.74344796,14.44687819
13.74920799,14.48918377
13.75496803,14.53148936
13.76072807,14.57379494
13.76648811,14.67880163
13.77224814,14.72110721
13.77800818,14.76341279
13.78376822,14.80571837
13.78952825,14.84802396
13.79528829,14.89032954
13.80104833,14.93263512
13.80680836,14.9749407
13.8125684,15.01724628
13.81832844,15.05955187
13.82408847,14.97847005
13.82984851,15.02077563
13.83560855,15.06308121
13.84136858,15.10538679
13.84712862,15.14769238
13.85288866,15.18999796
13.8586487,15.23230354
13.86440873,15.27460912
13.87016877,15.3169147
13.87592881,15.35922029
13.88168884,15.44005991
13.88744888,15.48236549
13.89320892,15.52467108
13.89896895,15.56697666
13.90472899,15.60928224
13.91048903,15.65158782
13.91624906,15.6938934
13.9220091,15.73619899
13.92776914,15.77850457
13.93352917,15.82081015
13.93928921,15.71893831
13.94504925,15.76124389
13.95080929,15.80354947
13.95656932,15.84585506
13.96232936,15.88816064
13.9680894,15.93046622
13.97384943,15.9727718
13.97960947,16.01507739
13.98536951,16.05738297
13.99112954,16.09968855
13.99688958,16.1311216
14.00264962,16.17342718
14.00840965,16.21573276
14.01416969,16.25803835
14.01992973,16.30034393
14.02568976,16.34264951
14.0314498,16.38495509
14.03720984,16.42726068
14.04296988,16.46956626
14.04872991,16.51187184
14.05448995,16.55707113
14.06024999,16.59937671
14.06601002,16.64168229
14.07177006,16.68398787
14.0775301,16.72629345
14.08329013,16.76859904
14.08905017,16.81090462
14.09481021,16.8532102
14.10057024,16.89551578
14.10633028,16.93782137
14.11209032,16.85644869
14.11785035,16.89875428
14.12361039,16.94105986
14.12937043,16.98336544
14.13513046,17.02567102
14.1408905,17.06797661
14.14665054,17.11028219
14.15241058,17.15258777
14.15817061,17.19489335
14.16393065,17.23719894
14.16969069,17.31631461
14.17545072,17.35862019
14.18121076,17.40092577
14.1869708,17.44323135
14.19273083,17.48553694
14.19849087,17.52784252
14.20425091,17.5701481
14.21001094,17.61245368
14.21577098,17.65475926
14.22153102,17.69706485
14.22729105,17.63207713
14.23305109,17.67438271
14.23881113,17.71668829
14.24457117,17.75899387
14.2503312,17.80129946
14.25609124,17.84360504
14.26185128,17.88591062
14.26761131,17.9282162
14.27337135,17.97052179
14.27913139,18.01282737
14.28489142,18.06118794
14.29065146,18.10349352
14.2964115,18.1457991
14.30217153,18.18810469
14.30793157,18.23041027
14.31369161,18.27271585
14.31945164,18.31502143
14.32521168,18.35732701
14.33097172,18.3996326
14.33673176,18.44193818
14.34249179,18.46826706
14.34825183,18.51057264
14.35401187,18.55287822
14.3597719,18.59518381
14.36553194,18.63748939
14.37129198,18.67979497
14.37705201,18.72210055
14.38281205,18.76440614
14.38857209,18.80671172
14.39433212,18.8490173
14.40009216,18.75920678
14.4058522,18.80151236
14.41161223,18.84381794
14.41737227,18.88612353
14.42313231,18.92842911
14.42889234,18.97073469
14.43465238,19.01304027
14.44041242,19.05534586
14.44617246,19.09765144
14.45193249,19.13995702
14.45769253,19.17858836
14.46345257,19.22089395
14.4692126,19.26319953
14.47497264,19.30550511
14.48073268,19.34781069
14.48649271,19.39011628
14.49225275,19.43242186
14.49801279,19.47472744
14.50377282,19.51703302
14.50953286,19.5593386
14.5152929,19.47163913
14.52105293,19.51394472
14.52681297,19.5562503
14.53257301,19.59855588
14.53833305,19.64086146
14.54409308,19.68316705
14.54985312,19.72547263
14.55561316,19.76777821
14.56137319,19.81008379
14.56713323,19.85238937
14.57289327,19.91814283
14.5786533,19.96044841
14.58441334,20.00275399
14.59017338,20.04505957
14.59593341,20.08736516
14.60169345,20.12967074
14.60745349,20.17197632
14.61321352,20.2142819
14.61897356,20.25658749
14.6247336,20.29889307
14.63049364,20.22821736
14.63625367,20.27052295
14.64201371,20.31282853
14.64777375,20.35513411
14.65353378,20.39743969
14.65929382,20.43974527
14.66505386,20.48205086
14.67081389,20.52435644
14.67657393,20.56666202
14.68233397,20.6089676
14.688094,20.69196587
14.69385404,20.73427145
14.69961408,20.77657703
14.70537411,20.81888262
14.71113415,20.8611882
14.71689419,20.90349378
14.72265422,20.94579936
14.72841426,20.98810495
14.7341743,21.03041053
14.73993434,21.07271611
14.74569437,20.96133503
14.75145441,21.00364061
14.75721445,21.0459462
14.76297448,21.08825178
14.76873452,21.13055736
14.77449456,21.17286294
14.78025459,21.21516852
14.78601463,21.25747411
14.79177467,21.29977969
14.7975347,21.34208527
14.80329474,21.42678528
14.80905478,21.46909086
14.81481481,21.51139644
14.82057485,21.55370203
14.82633489,21.59600761
14.83209493,21.63831319
14.83785496,21.68061877
14.843615,21.72292436
14.84937504,21.76522994
14.85513507,21.80753552
14.86089511,22.72695746
14.86665515,22.76926304
14.87241518,22.81156862
14.87817522,22.8538742
14.88393526,22.89617979
14.88969529,22.93848537
14.89545533,22.98079095
14.90121537,23.02309653
14.9069754,23.06540211
14.91273544,23.1077077
14.91849548,23.1628287
14.92425552,23.20513428
14.93001555,23.24743986
14.93577559,23.28974545
14.94153563,23.33205103
14.94729566,23.37435661
14.9530557,23.41666219
14.95881574,23.45896777
14.96457577,23.50127336
14.97033581,23.54357894
14.97609585,23.42872246
14.98185588,23.47102804
14.98761592,23.51333362
14.99337596,23.5556392
14.99913599,23.59794479
15.00489603,23.64025037
15.01065607,23.68255595
15.01641611,23.72486153
15.02217614,23.76716712
15.02793618,23.8094727
15.03369622,23.85897658
15.03945625,23.90128216
15.04521629,23.94358774
15.05097633,23.98589332
15.05673636,24.02819891
15.0624964,24.07050449
15.06825644,24.11281007
15.07401647,24.15511565
15.07977651,24.19742123
15.08553655,24.23972682
15.09129658,24.16203367
15.09705662,24.20433926
15.10281666,24.24664484
15.10857669,24.28895042
15.11433673,24.331256
15.12009677,24.37356159
15.12585681,24.41586717
15.13161684,24.45817275
15.13737688,24.50047833
15.14313692,24.54278391
15.14889695,24.61451091
15.15465699,24.6568165
15.16041703,24.69912208
15.16617706,24.74142766
15.1719371,24.78373324
15.17769714,24.82603883
15.18345717,24.86834441
15.18921721,24.91064999
15.19497725,24.95295557
15.20073728,24.99526116
15.20649732,25.06651328
15.21225736,25.10881886
15.2180174,25.15112444
15.22377743,25.19343002
15.22953747,25.23573561
15.23529751,25.27804119
15.24105754,25.32034677
15.24681758,25.36265235
15.25257762,25.40495793
15.25833765,25.44726352
15.26409769,25.34690727
15.26985773,25.38921286
15.27561776,25.43151844
15.2813778,25.47382402
15.28713784,25.5161296
15.29289787,25.55843518
15.29865791,25.60074077
15.30441795,25.64304635
15.31017799,25.68535193
15.31593802,25.72765751
15.32169806,25.78308523
15.3274581,25.82539081
15.33321813,25.8676964
15.33897817,25.91000198
15.34473821,25.95230756
15.35049824,25.99461314
15.35625828,26.03691873
15.36201832,26.07922431
15.36777835,26.12152989
15.37353839,26.16383547
15.37929843,26.05122436
15.38505846,26.09352994
15.3908185,26.13583552
15.39657854,26.17814111
15.40233857,26.22044669
15.40809861,26.26275227
15.41385865,26.30505785
15.41961869,26.34736343
15.42537872,26.38966902
15.43113876,26.4319746
15.4368988,26.49680473
15.44265883,26.53911031
15.44841887,26.5814159
15.45417891,26.62372148
15.45993894,26.66602706
15.46569898,26.70833264
15.47145902,26.75063823
15.47721905,26.79294381
15.48297909,26.83524939
15.48873913,26.87755497
15.49449916,26.9416786
15.5002592,26.98398419
15.50601924,27.02628977
15.51177928,27.06859535
15.51753931,27.11090093
15.52329935,27.15320651
15.52905939,27.1955121
15.53481942,27.23781768
15.54057946,27.28012326
15.5463395,27.32242884
15.55209953,27.716077
15.55785957,27.75838258
15.56361961,27.80068817
15.56937964,27.84299375
15.57513968,27.88529933
15.58089972,27.92760491
15.58665975,27.9699105
15.59241979,28.01221608
15.59817983,28.05452166
15.60393987,28.09682724
15.6096999,28.1643882
15.61545994,28.20669378
15.62121998,28.24899936
15.62698001,28.29130495
15.63274005,28.33361053
15.63850009,28.37591611
15.64426012,28.41822169
15.65002016,28.46052728
15.6557802,28.50283286
15.66154023,28.54513844
15.66730027,28.47475253
15.67306031,28.51705811
15.67882034,28.55936369
15.68458038,28.60166928
15.69034042,28.64397486
15.69610046,28.68628044
15.70186049,28.72858602
15.70762053,28.77089161
15.71338057,28.81319719
15.7191406,28.85550277
15.72490064,28.94616152
15.73066068,28.9884671
15.73642071,29.03077268
15.74218075,29.07307827
15.74794079,29.11538385
15.75370082,29.15768943
15.75946086,29.19999501
15.7652209,29.24230059
15.77098093,29.28460618
15.77674097,29.32691176
15.78250101,29.27250784
15.78826104,29.31481342
15.79402108,29.357119
15.79978112,29.39942459
15.80554116,29.44173017
15.81130119,29.48403575
15.81706123,29.52634133
15.82282127,29.56864692
15.8285813,29.6109525
15.83434134,29.65325808
15.84010138,29.58425027
15.84586141,29.62655585
15.85162145,29.66886144
15.85738149,29.71116702
15.86314152,29.7534726
15.86890156,29.79577818
15.8746616,29.83808377
15.88042163,29.88038935
15.88618167,29.92269493
15.89194171,29.96500051
15.89770175,30.04722036
15.90346178,30.08952594
15.90922182,30.13183152
15.91498186,30.1741371
15.92074189,30.21644269
15.92650193,30.25874827
15.93226197,30.30105385
15.938022,30.34335943
15.94378204,30.38566501
15.94954208,30.4279706
15.95530211,30.34832717
15.96106215,30.39063275
15.96682219,30.43293833
15.97258222,30.47524391
15.97834226,30.5175495
15.9841023,30.55985508
15.98986234,30.60216066
15.99562237,30.64446624
16.00138241,30.68677182
16.00714245,30.72907741
16.01290248,30.83017823
16.01866252,30.87248381
16.02442256,30.9147894
16.03018259,30.95709498
16.03594263,30.99940056
16.04170267,31.04170614
16.0474627,31.08401172
16.05322274,31.12631731
16.05898278,31.16862289
16.06474281,31.21092847
16.07050285,31.13649286
16.07626289,31.17879844
16.08202292,31.22110402
16.08778296,31.26340961
16.093543,31.30571519
16.09930304,31.34802077
16.10506307,31.39032635
16.11082311,31.43263193
16.11658315,31.47493752
16.12234318,31.5172431
16.12810322,31.44587887
16.13386326,31.48818445
16.13962329,31.53049004
16.14538333,31.57279562
16.15114337,31.6151012
16.1569034,31.65740678
16.16266344,31.69971236
16.16842348,31.74201795
16.17418351,31.78432353
16.17994355,31.82662911
16.18570359,31.88788337
16.19146363,31.93018895
16.19722366,31.97249453
16.2029837,32.01480011
16.20874374,32.0571057
16.21450377,32.09941128
16.22026381,32.14171686
16.22602385,32.18402244
16.23178388,32.22632802
16.23754392,32.26863361
16.24330396,32.87925123
16.24906399,32.92155681
16.25482403,32.9638624
16.26058407,33.00616798
16.2663441,33.04847356
16.27210414,33.09077914
16.27786418,33.13308472
16.28362422,33.17539031
16.28938425,33.21769589
16.29514429,33.26000147
16.30090433,33.32803731
16.30666436,33.37034289
16.3124244,33.41264848
16.31818444,33.45495406
16.32394447,33.49725964
16.32970451,33.53956522
16.33546455,33.5818708
16.34122458,33.62417639
16.34698462,33.66648197
16.35274466,33.70878755
16.35850469,33.64473479
16.36426473,33.68704037
16.37002477,33.72934595
16.37578481,33.77165153
16.38154484,33.81395711
16.38730488,33.8562627
16.39306492,33.89856828
16.39882495,33.94087386
16.40458499,33.98317944
16.41034503,34.02548503
16.41610506,34.12140553
16.4218651,34.16371111
16.42762514,34.2060167
16.43338517,34.24832228
16.43914521,34.29062786
16.44490525,34.33293344
16.45066528,34.37523903
16.45642532,34.41754461
16.46218536,34.45985019
16.46794539,34.50215577
16.47370543,34.42173075
16.47946547,34.46403633
16.48522551,34.50634191
16.49098554,34.54864749
16.49674558,34.59095308
16.50250562,34.63325866
16.50826565,34.67556424
16.51402569,34.71786982
16.51978573,34.7601754
16.52554576,34.80248099
16.5313058,34.88781135
16.53706584,34.93011693
16.54282587,34.97242251
16.54858591,35.01472809
16.55434595,35.05703368
16.56010598,35.09933926
16.56586602,35.14164484
16.57162606,35.18395042
16.5773861,35.22625601
16.58314613,35.26856159
16.58890617,35.2011688
16.59466621,35.24347438
16.60042624,35.28577996
16.60618628,35.32808554
16.61194632,35.37039113
16.61770635,35.41269671
16.62346639,35.45500229
16.62922643,35.49730787
16.63498646,35.53961345
16.6407465,35.58191904
16.64650654,35.68304313
16.65226657,35.72534871
16.65802661,35.76765429
16.66378665,35.80995988
16.66954669,35.85226546
16.67530672,35.89457104
16.68106676,35.93687662
16.6868268,35.97918221
16.69258683,36.02148779
16.69834687,36.06379337
16.70410691,35.9957533
16.70986694,36.03805889
16.71562698,36.08036447
16.72138702,36.12267005
16.72714705,36.16497563
16.73290709,36.20728121
16.73866713,36.2495868
16.74442716,36.29189238
16.7501872,36.33419796
16.75594724,36.37650354
16.76170727,36.31575484
16.76746731,36.35806043
16.77322735,36.40036601
16.77898739,36.44267159
16.78474742,36.48497717
16.79050746,36.52728275
16.7962675,36.56958834
16.80202753,36.61189392
16.80778757,36.6541995
16.81354761,36.69650508
16.81930764,36.78369689
16.82506768,36.82600247
16.83082772,36.86830806
16.83658775,36.91061364
16.84234779,36.95291922
16.84810783,36.9952248
16.85386786,37.03753039
16.8596279,37.07983597
16.86538794,37.12214155
16.87114798,37.16444713
16.87690801,37.08329022
16.88266805,37.1255958
16.88842809,37.16790138
16.89418812,37.21020697
16.89994816,37.25251255
16.9057082,37.29481813
16.91146823,37.33712371
16.91722827,37.37942929
16.92298831,37.42173488
16.92874834,37.46404046
16.93450838,37.90399419
16.94026842,37.94629977
16.94602845,37.98860536
16.95178849,38.03091094
16.95754853,38.07321652
16.96330857,38.1155221
16.9690686,38.15782769
16.97482864,38.20013327
16.98058868,38.24243885
16.98634871,38.28474443
16.99210875,38.33519067
16.99786879,38.37749625
17.00362882,38.41980183
17.00938886,38.46210741
17.0151489,38.504413
17.02090893,38.54671858
17.02666897,38.58902416
17.03242901,38.63132974
17.03818904,38.67363533
17.04394908,38.71594091
17.04970912,38.61110768
17.05546916,38.65341326
17.06122919,38.69571884
17.06698923,38.73802442
17.07274927,38.78033001
17.0785093,38.82263559
17.08426934,38.86494117
17.09002938,38.90724675
17.09578941,38.94955233
17.10154945,38.99185792
17.10730949,39.07812852
17.11306952,39.1204341
17.11882956,39.16273968
17.1245896,39.20504527
17.13034963,39.24735085
17.13610967,39.28965643
17.14186971,39.33196201
17.14762974,39.3742676
17.15338978,39.41657318
17.15914982,39.45887876
17.16490986,39.3845267
17.17066989,39.42683228
17.17642993,39.46913786
17.18218997,39.51144345
17.18795,39.55374903
17.19371004,39.59605461
17.19947008,39.63836019
17.20523011,39.68066578
17.21099015,39.72297136
17.21675019,39.76527694
17.22251022,39.81198865
17.22827026,39.85429423
17.2340303,39.89659982
17.23979033,39.9389054
17.24555037,39.98121098
17.25131041,40.02351656
17.25707045,40.06582214
17.26283048,40.10812773
17.26859052,40.15043331
17.27435056,40.19273889
17.28011059,40.1309188
17.28587063,40.17322438
17.29163067,40.21552997
17.2973907,40.25783555
17.30315074,40.30014113
17.30891078,40.34244671
17.31467081,40.3847523
17.32043085,40.42705788
17.32619089,40.46936346
17.33195092,40.51166904
17.33771096,40.64961591
17.343471,40.6919215
17.34923104,40.73422708
17.35499107,40.77653266
17.36075111,40.81883824
17.36651115,40.86114383
17.37227118,40.90344941
17.37803122,40.94575499
17.38379126,40.98806057
17.38955129,41.03036615
17.39531133,40.97151592
17.40107137,41.0138215
17.4068314,41.05612708
17.41259144,41.09843267
17.41835148,41.14073825
17.42411151,41.18304383
17.42987155,41.22534941
17.43563159,41.26765499
17.44139162,41.30996058
17.44715166,41.35226616
17.4529117,41.29111556
17.45867174,41.33342114
17.46443177,41.37572672
17.47019181,41.4180323
17.47595185,41.46033788
17.48171188,41.50264347
17.48747192,41.54494905
17.49323196,41.58725463
17.49899199,41.62956021
17.50475203,41.6718658
17.51051207,41.72786464
17.5162721,41.77017022
17.52203214,41.8124758
17.52779218,41.85478139
17.53355221,41.89708697
17.53931225,41.93939255
17.54507229,41.98169813
17.55083233,42.02400372
17.55659236,42.0663093
17.5623524,42.10861488
17.56811244,42.03193496
17.57387247,42.07424054
17.57963251,42.11654612
17.58539255,42.1588517
17.59115258,42.20115729
17.59691262,42.24346287
17.60267266,42.28576845
17.60843269,42.32807403
17.61419273,42.37037961
17.61995277,42.4126852
17.6257128,43.10638358
17.63147284,43.14868916
17.63723288,43.19099475
17.64299292,43.23330033
17.64875295,43.27560591
17.65451299,43.31791149
17.66027303,43.36021708
17.66603306,43.40252266
17.6717931,43.44482824
17.67755314,43.48713382
17.68331317,43.53244733
17.68907321,43.57475292
17.69483325,43.6170585
17.70059328,43.65936408
17.70635332,43.70166966
17.71211336,43.74397524
17.71787339,43.78628083
17.72363343,43.82858641
17.72939347,43.87089199
17.7351535,43.91319757
17.74091354,43.84435687
17.74667358,43.88666246
17.75243362,43.92896804
17.75819365,43.97127362
17.76395369,44.0135792
17.76971373,44.05588479
17.77547376,44.09819037
17.7812338,44.14049595
17.78699384,44.18280153
17.79275387,44.22510711
17.79851391,44.34504661
17.80427395,44.3873522
17.81003398,44.42965778
17.81579402,44.47196336
17.82155406,44.51426894
17.82731409,44.55657453
17.83307413,44.59888011
17.83883417,44.64118569
17.84459421,44.68349127
17.85035424,44.72579685
17.85611428,44.63337714
17.86187432,44.67568272
17.86763435,44.7179883
17.87339439,44.76029389
17.87915443,44.80259947
17.88491446,44.84490505
17.8906745,44.88721063
17.89643454,44.92951621
17.90219457,44.9718218
17.90795461,45.01412738
17.91371465,45.08777611
17.91947468,45.13008169
17.92523472,45.17238728
17.93099476,45.21469286
17.9367548,45.25699844
17.94251483,45.29930402
17.94827487,45.3416096
17.95403491,45.38391519
17.95979494,45.42622077
17.96555498,45.46852635
17.97131502,45.39045669
17.97707505,45.43276227
17.98283509,45.47506785
17.98859513,45.51737343
17.99435516,45.55967902
18.0001152,45.6019846
18.00587524,45.64429018
18.01163527,45.68659576
18.01739531,45.72890135
18.02315535,45.77120693
18.02891539,45.84289691
18.03467542,45.88520249
18.04043546,45.92750808
18.0461955,45.96981366
18.05195553,46.01211924
18.05771557,46.05442482
18.06347561,46.09673041
18.06923564,46.13903599
18.07499568,46.18134157
18.08075572,46.22364715
18.08651575,46.15495029
18.09227579,46.19725587
18.09803583,46.23956146
18.10379586,46.28186704
18.1095559,46.32417262
18.11531594,46.3664782
18.12107597,46.40878379
18.12683601,46.45108937
18.13259605,46.49339495
18.13835609,46.53570053
18.14411612,46.61129321
18.14987616,46.65359879
18.1556362,46.69590437
18.16139623,46.73820995
18.16715627,46.78051553
18.17291631,46.82282112
18.17867634,46.8651267
18.18443638,46.90743228
18.19019642,46.94973786
18.19595645,46.99204345
18.20171649,46.891812
18.20747653,46.93411759
18.21323656,46.97642317
18.2189966,47.01872875
18.22475664,47.06103433
18.23051668,47.10333992
18.23627671,47.1456455
18.24203675,47.18795108
18.24779679,47.23025666
18.25355682,47.27256224
18.25931686,47.31943683
18.2650769,47.36174241
18.27083693,47.404048
18.27659697,47.44635358
18.28235701,47.48865916
18.28811704,47.53096474
18.29387708,47.57327033
18.29963712,47.61557591
18.30539715,47.65788149
18.31115719,47.70018707
18.31691723,48.18607726
18.32267727,48.22838285
18.3284373,48.27068843
18.33419734,48.31299401
18.33995738,48.35529959
18.34571741,48.39760518
18.35147745,48.43991076
18.35723749,48.48221634
18.36299752,48.52452192
18.36875756,48.5668275
18.3745176,48.49964941
18.38027763,48.541955
18.38603767,48.58426058
18.39179771,48.62656616
18.39755774,48.66887174
18.40331778,48.71117733
18.40907782,48.75348291
18.41483785,48.79578849
18.42059789,48.83809407
18.42635793,48.88039965
18.43211797,48.94480144
18.437878,48.98710703
18.44363804,49.02941261
18.44939808,49.07171819
18.45515811,49.11402377
18.46091815,49.15632935
18.46667819,49.19863494
18.47243822,49.24094052
18.47819826,49.2832461
18.4839583,49.32555168
18.48971833,49.36110318
18.49547837,49.40340876
18.50123841,49.44571435
18.50699844,49.48801993
18.51275848,49.53032551
18.51851852,49.57263109
18.52427856,49.61493667
18.53003859,49.65724226
18.53579863,49.69954784
18.54155867,49.74185342
18.5473187,49.6629239
18.55307874,49.70522948
18.55883878,49.74753506
18.56459881,49.78984064
18.57035885,49.83214623
18.57611889,49.87445181
18.58187892,49.91675739
18.58763896,49.95906297
18.593399,50.00136856
18.59915903,50.04367414
18.60491907,50.05554086
18.61067911,50.09784644
18.61643915,50.14015202
18.62219918,50.1824576
18.62795922,50.22476318
18.63371926,50.26706877
18.63947929,50.30937435
18.64523933,50.35167993
18.65099937,50.39398551
18.6567594,50.4362911
18.66251944,50.54624331
18.66827948,50.58854889
18.67403951,50.63085447
18.67979955,50.67316005
18.68555959,50.71546564
18.69131962,50.75777122
18.69707966,50.8000768
18.7028397,50.84238238
18.70859974,50.88468796
18.71435977,50.92699355
18.72011981,50.878193
18.72587985,50.92049858
18.73163988,50.96280417
18.73739992,51.00510975
18.74315996,51.04741533
18.74891999,51.08972091
18.75468003,51.13202649
18.76044007,51.17433208
18.7662001,51.21663766
18.77196014,51.25894324
18.77772018,51.23752498
18.78348021,51.27983057
18.78924025,51.32213615
18.79500029,51.36444173
18.80076032,51.40674731
18.80652036,51.4490529
18.8122804,51.49135848
18.81804044,51.53366406
18.82380047,51.57596964
18.82956051,51.61827522
18.83532055,51.59358569
18.84108058,51.63589127
18.84684062,51.67819685
18.85260066,51.72050243
18.85836069,51.76280802
18.86412073,51.8051136
18.86988077,51.84741918
18.8756408,51.88972476
18.88140084,51.93203035
18.88716088,51.97433593
18.89292091,52.13922828
18.89868095,52.18153387
18.90444099,52.22383945
18.91020103,52.26614503
18.91596106,52.30845061
18.9217211,52.35075619
18.92748114,52.39306178
18.93324117,52.43536736
18.93900121,52.47767294
18.94476125,52.51997852
18.95052128,52.48523506
18.95628132,52.52754065
18.96204136,52.56984623
18.96780139,52.61215181
18.97356143,52.65445739
18.97932147,52.69676298
18.9850815,52.73906856
18.99084154,52.78137414
18.99660158,52.82367972
19.00236162,52.86598531
19.00812165,53.19428086
19.01388169,53.23658644
19.01964173,53.27889202
19.02540176,53.3211976
19.0311618,53.36350319
19.03692184,53.40580877
19.04268187,53.44811435
19.04844191,53.49041993
19.05420195,53.53272551
19.05996198,53.5750311
19.06572202,53.62270209
19.07148206,53.66500767
19.07724209,53.70731325
19.08300213,53.74961883
19.08876217,53.79192442
19.0945222,53.83423
19.10028224,53.87653558
19.10604228,53.91884116
19.11180232,53.96114674
19.11756235,54.00345233
19.12332239,53.92752333
19.12908243,53.96982891
19.13484246,54.01213449
19.1406025,54.05444007
19.14636254,54.09674566
19.15212257,54.13905124
19.15788261,54.18135682
19.16364265,54.2236624
19.16940268,54.26596798
19.17516272,54.30827357
19.18092276,54.38801325
